account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band,referral_source,account_balance
ACCT-0005098,2022-05-29,58.0,male,south,bachelor,full_time,premium,online,True,True,698,8851.71,105985.86,18923.67,0.1785,72120.74,0.0474,48,1652.29,79309.84,2,3.0,35,6.0,,,0,2,medium,organic,7942.75
ACCT-0009043,2024-06-17,48.0,male,midwest,graduate,full_time,standard,mobile,False,True,629,2090.46,25102.21,18775.75,0.748,29909.28,0.0915,60,622.99,37379.43,2,1.0,925,3.0,"ok experience overall, no strong feelings to share.",,0,1,high,referral,4831.95
ACCT-0003669,2024-01-05,32.0,female,northeast,high_school,full_time,basic,online,False,True,692,3628.43,43342.33,13064.19,0.3014,12562.18,0.1051,60,270.06,16203.75,0,2.0,1086,6.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,medium,organic,2051.36
ACCT-0002094,2023-05-13,26.0,female,northeast,bachelor,full_time,premium,online,False,True,669,9249.87,110768.62,35798.71,0.3232,85080.45,0.0946,72,1553.31,111838.61,1,,128,5.0,very smooth application process and the agent was helpful.,,0,2,high,organic,13254.28
ACCT-0002032,2024-10-24,23.0,female,south,graduate,full_time,premium,online,True,False,687,5046.83,60318.97,9114.9,0.1511,34373.73,0.1289,36,1156.41,41630.68,0,5.0,58,8.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0,0,medium,organic,17010.89
ACCT-0005904,2022-07-27,39.0,male,midwest,associate,full_time,standard,online,True,True,814,8646.69,103866.15,24430.18,0.2352,41234.8,0.0759,60,827.94,49676.45,2,1.0,985,7.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,2,low,referral,12291.32
ACCT-0004466,2023-10-18,50.0,male,south,bachelor,part_time,standard,agent,True,False,601,3326.13,39987.74,11438.66,0.2861,50426.93,0.1044,12,4443.67,53324.03,1,3.0,1437,7.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,0,high,organic,15584.19
ACCT-0004249,2023-11-14,48.0,male,northeast,high_school,full_time,standard,mobile,False,True,660,4470.73,53462.64,15634.85,0.2924,16491.21,0.091,36,525.19,18906.94,0,2.0,1365,10.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,high,organic,0.0
ACCT-0007308,2022-08-02,39.0,female,south,associate,self_employed,standard,branch,False,True,694,4473.94,53883.73,18980.52,0.3522,61601.55,0.0639,24,2741.13,65787.06,2,0.0,330,3.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,medium,paid_ads,2388.73
ACCT-0008021,2022-07-27,30.0,female,west,high_school,full_time,standard,online,False,False,675,2620.55,31112.42,11500.85,0.3697,15960.66,0.0668,72,269.66,19415.65,0,0.0,1270,5.0,"process was fine, nothing exceptional either way.",,0,2,medium,partner,12285.86
ACCT-0002472,2024-05-19,42.0,male,midwest,high_school,full_time,premium,online,True,True,707,3802.44,46009.51,19294.51,0.4194,14664.79,0.0639,84,216.95,18224.21,0,0.0,1172,6.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,0,medium,organic,14286.14
ACCT-0006942,2024-10-20,27.0,female,south,bachelor,full_time,standard,branch,True,False,640,5060.76,60595.57,,0.2413,82991.83,0.1039,12,7311.26,87735.13,0,0.0,1165,,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,0,high,referral,0.0
ACCT-0001752,2024-09-21,22.0,female,pacific,high_school,self_employed,standard,branch,True,True,628,6261.66,75580.91,16612.56,0.2198,63177.64,0.0831,72,1117.36,80449.91,0,0.0,698,9.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,2,high,organic,5637.87
ACCT-0006460,2024-12-26,53.0,female,northeast,bachelor,full_time,premium,mobile,True,False,839,4921.37,58949.51,11190.36,0.1898,43685.78,0.0725,48,1051.11,50453.25,0,1.0,565,5.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,low,paid_ads,13781.47
ACCT-0004865,2023-08-06,53.0,female,pacific,associate,full_time,standard,online,True,False,652,9034.23,108568.82,29678.37,0.2734,106045.0,0.1131,36,3487.38,125545.8,2,4.0,205,5.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,2,high,paid_ads,11708.31
ACCT-0009105,2022-05-20,64.0,female,pacific,high_school,full_time,basic,branch,False,False,744,1910.86,22883.99,7172.49,0.3134,9416.01,0.0679,48,224.57,10779.53,0,3.0,440,3.0,rates were competitive and the funds came through quickly.,,0,0,low,referral,11542.71
ACCT-0008640,2023-11-06,27.0,male,west,associate,full_time,basic,online,False,True,728,6477.26,77381.43,28984.79,0.3746,56768.73,0.0544,48,1318.71,63298.22,0,4.0,114,4.0,took longer than expected but got approved in the end.,,0,0,medium,organic,3624.4
ACCT-0004448,2024-09-04,22.0,male,west,bachelor,full_time,basic,branch,False,True,659,6371.89,76283.03,15253.71,0.2,72464.88,0.0684,84,1087.9,91383.41,0,0.0,1287,7.0,rates were competitive and the funds came through quickly.,,0,1,high,paid_ads,0.0
ACCT-0007479,2023-01-16,23.0,male,pacific,bachelor,contract,basic,branch,True,False,518,5589.58,67407.12,15130.57,0.2245,17501.33,0.1036,84,293.8,24679.13,2,1.0,227,8.0,easy to track payments through the mobile app.,,0,1,very_high,organic,4771.22
ACCT-0002571,2024-01-12,42.0,male,northeast,bachelor,full_time,standard,mobile,True,True,730,5581.7,67052.29,13962.13,0.2082,63445.87,0.0945,84,1035.19,86955.99,0,3.0,308,8.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,1,medium,paid_ads,8068.75
ACCT-0009122,2022-06-25,47.0,female,west,bachelor,full_time,basic,online,True,False,804,6107.41,73294.45,20428.14,0.2787,42634.84,0.0832,12,3715.01,44580.12,2,1.0,155,6.0,the agent kept rescheduling and the process took weeks. support never returned my calls about the missed payment.,2023-05-25,1,0,low,paid_ads,309.75
ACCT-0003636,2024-04-15,45.0,male,west,associate,full_time,basic,online,True,False,660,7714.23,92625.42,23143.11,0.2499,101074.97,0.0991,72,1868.06,134499.97,1,1.0,1320,1.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,2,high,organic,2728.45
ACCT-0002904,2023-11-07,26.0,nonbinary,west,bachelor,full_time,premium,online,False,False,663,7473.7,89947.95,30516.41,0.3393,103212.35,0.0528,72,1675.82,120659.01,1,1.0,1427,8.0,rates were competitive and the funds came through quickly.,,0,2,high,organic,0.0
ACCT-0005187,2022-02-07,53.0,male,west,high_school,full_time,basic,online,True,False,602,10215.9,122850.83,25180.66,0.205,130452.31,0.1075,36,4255.65,153203.38,0,0.0,910,6.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,1,high,referral,12423.24
ACCT-0000289,2022-03-02,54.0,male,midwest,bachelor,part_time,basic,mobile,True,False,686,5178.27,62314.45,28672.38,0.4601,76045.34,0.079,12,6611.71,79340.53,0,0.0,1447,3.0,"great customer service, will recommend to friends and family.",,0,1,medium,partner,0.0
ACCT-0006560,2023-11-04,34.0,female,west,high_school,full_time,basic,branch,True,False,770,2815.74,33673.57,8846.11,0.2627,35059.57,0.0363,48,785.78,37717.49,0,1.0,221,6.0,rates were competitive and the funds came through quickly.,,0,2,low,organic,0.0
ACCT-0005840,2024-01-27,29.0,male,midwest,bachelor,full_time,premium,branch,False,False,657,2913.01,34750.06,9738.51,0.2802,45474.1,0.0864,48,1123.9,53946.99,0,3.0,388,7.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan.",,0,2,high,partner,14106.82
ACCT-0006012,2023-09-03,54.0,female,south,bachelor,contract,basic,agent,False,False,624,4805.33,57789.87,21087.2,0.3649,17567.68,0.1166,72,340.33,24503.89,1,1.0,826,6.0,took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.,2025-02-04,1,1,high,paid_ads,9678.31
ACCT-0002023,2023-02-02,39.0,female,midwest,bachelor,contract,premium,online,True,False,605,3820.38,46252.36,12610.88,0.2727,16630.97,0.0963,72,304.98,21958.5,1,0.0,516,7.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,high,organic,5754.87
ACCT-0009965,2024-02-12,56.0,female,northeast,high_school,full_time,standard,mobile,True,True,555,2561.72,30643.61,13421.11,0.438,11111.52,0.1067,24,516.2,12388.68,1,2.0,686,2.0,"ok experience overall, no strong feelings to share. still evaluating against other offers from competitor banks.",,0,3,very_high,organic,14484.4
ACCT-0005651,2022-08-30,66.0,female,northeast,bachelor,contract,basic,online,False,True,610,4161.14,49688.85,26553.81,0.5344,55016.62,0.1415,48,1507.67,72368.04,0,2.0,1022,8.0,still evaluating against other offers from competitor banks.,2023-12-29,1,1,high,paid_ads,0.0
ACCT-0000997,2024-05-08,54.0,female,south,high_school,self_employed,standard,online,False,False,612,10087.59,121151.33,43634.19,0.3602,149730.85,0.1212,12,13311.86,159742.36,0,1.0,109,9.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,high,organic,9667.44
ACCT-0007284,2022-11-27,41.0,female,south,associate,self_employed,basic,agent,False,False,664,5371.17,63994.07,18052.85,0.2821,67209.22,0.1071,24,3123.38,74961.22,1,0.0,39,7.0,took longer than expected but got approved in the end.,,0,3,high,organic,10004.4
ACCT-0000273,2024-03-29,29.0,male,south,bachelor,full_time,basic,mobile,True,False,693,8396.55,100964.43,25872.37,0.2563,107836.08,0.1032,84,1807.98,151870.38,1,2.0,1029,8.0,very smooth application process and the agent was helpful.,,0,3,medium,organic,4507.29
ACCT-0004972,2024-07-17,27.0,male,midwest,graduate,part_time,basic,agent,True,False,784,1631.84,19645.12,,0.3331,15362.22,0.0731,36,476.55,17155.89,0,0.0,241,8.0,took longer than expected but got approved in the end.,,0,4,low,paid_ads,7683.26
ACCT-0009634,2024-11-12,49.0,male,west,graduate,self_employed,premium,branch,False,False,647,6955.17,83446.0,18929.51,0.2268,86562.89,0.1061,72,1630.43,117391.06,0,2.0,514,6.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0,1,high,paid_ads,3585.81
ACCT-0002947,2023-07-18,33.0,female,northeast,high_school,full_time,standard,branch,True,False,678,4141.14,50049.14,15318.73,0.3061,43259.95,0.1053,36,1406.71,50641.61,0,,1029,,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,medium,partner,7007.12
ACCT-0000863,2022-03-20,46.0,female,south,bachelor,full_time,basic,online,False,False,695,5005.28,60082.93,17241.97,0.287,79504.81,0.0872,12,6942.64,83311.73,0,1.0,1493,10.0,support never returned my calls about the missed payment.,2022-11-24,1,2,medium,paid_ads,10563.03
ACCT-0005201,2024-08-24,28.0,female,south,bachelor,full_time,basic,branch,False,False,752,3268.78,38995.55,16918.3,0.4339,41504.21,0.1369,72,848.28,61076.51,1,1.0,1425,8.0,took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.,2025-09-30,1,2,low,organic,20973.64
ACCT-0007282,2022-04-08,36.0,female,northeast,bachelor,self_employed,standard,agent,True,False,636,7071.42,84957.76,17709.04,0.2084,63710.92,0.0622,72,1062.59,76506.5,0,0.0,500,6.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.",,0,0,high,paid_ads,10639.1
ACCT-0004095,2023-02-28,29.0,female,south,bachelor,full_time,standard,mobile,False,False,606,4253.23,50814.22,11039.2,0.2172,25735.33,0.1131,84,444.79,37362.53,0,,1478,10.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,3,high,email,11767.5
ACCT-0007473,2024-04-03,,male,south,bachelor,full_time,standard,online,True,False,747,6508.76,78632.51,19847.82,0.2524,60077.52,0.0385,36,1769.72,63709.79,0,1.0,933,,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,3,low,organic,5061.67
ACCT-0002563,2024-09-21,23.0,male,pacific,associate,full_time,standard,online,False,False,642,3135.43,37376.92,12105.36,0.3239,28468.41,0.1081,48,733.17,35191.92,0,1.0,1055,4.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,2025-05-24,1,1,high,organic,12627.97
ACCT-0000635,2022-09-09,18.0,male,northeast,bachelor,part_time,standard,online,False,True,763,5436.81,65809.34,13670.88,0.2077,61918.88,0.0628,60,1205.12,72307.12,3,3.0,598,8.0,"rates were competitive and the funds came through quickly. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,low,paid_ads,18886.9
ACCT-0007072,2022-02-20,52.0,male,west,bachelor,full_time,standard,online,True,False,747,5557.07,66387.34,19031.3,0.2867,55129.88,0.0958,60,1159.91,69594.57,2,0.0,615,5.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,3,low,organic,9378.29
ACCT-0003612,2024-10-21,39.0,female,northeast,associate,part_time,standard,mobile,True,True,637,4711.2,56497.26,10391.37,0.1839,74427.14,0.1282,48,1990.18,95528.53,0,1.0,262,6.0,"transparent fees, no hidden charges that I noticed.",,0,1,high,organic,12125.61
ACCT-0004277,2023-10-15,23.0,male,northeast,bachelor,full_time,standard,branch,False,False,736,4457.0,53762.72,15386.0,0.2862,70347.72,0.0824,36,2212.2,79639.35,0,2.0,882,6.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,medium,organic,25767.24
ACCT-0001864,2024-10-16,29.0,male,midwest,high_school,full_time,basic,online,False,False,690,3209.55,38562.34,7855.93,0.2037,26062.67,0.1284,84,471.87,39637.31,1,2.0,326,9.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,1,medium,partner,1376.45
ACCT-0009779,2023-08-08,57.0,male,south,high_school,full_time,standard,online,False,False,679,6038.94,72207.25,11536.29,0.1598,67398.23,0.0822,36,2119.01,76284.35,0,1.0,1004,5.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,2,medium,referral,2140.91
ACCT-0001702,2023-10-27,33.0,female,midwest,bachelor,part_time,standard,online,True,False,820,2569.82,30420.41,6605.67,0.2171,18977.1,0.0793,72,332.08,23910.0,0,2.0,1293,6.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,0,low,partner,13939.81
ACCT-0000437,2023-06-11,22.0,male,south,graduate,full_time,basic,branch,False,False,701,3387.47,40432.7,9070.92,0.2243,49346.88,0.0578,36,1496.37,53869.48,0,1.0,1257,1.0,"ok experience overall, no strong feelings to share.",,0,1,medium,email,17955.18
ACCT-0005618,2022-06-07,50.0,male,northeast,high_school,part_time,standard,online,True,True,766,5597.17,67082.86,15526.3,0.2314,46325.43,0.0496,48,1066.06,51170.93,1,1.0,1351,5.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,2,low,organic,7889.18
ACCT-0003330,2022-08-24,32.0,male,northeast,bachelor,full_time,premium,branch,True,False,813,2342.94,27877.99,15903.22,0.5705,10125.28,0.0854,12,883.33,10599.99,2,1.0,798,6.0,"transparent fees, no hidden charges that I noticed.",,0,0,low,paid_ads,19025.93
ACCT-0002232,2023-09-05,49.0,female,west,bachelor,self_employed,standard,branch,True,False,737,4796.07,57081.95,14062.21,0.2464,58396.89,0.0883,36,1852.5,66689.89,0,1.0,1489,10.0,took longer than expected but got approved in the end.,,0,0,medium,partner,10619.24
ACCT-0008445,2023-11-10,47.0,male,south,high_school,part_time,basic,online,True,True,561,5976.94,71458.93,21858.12,0.3059,22944.94,0.1129,84,396.33,33291.55,2,4.0,945,5.0,"process was fine, nothing exceptional either way.",,0,0,very_high,organic,7231.13
ACCT-0002416,2023-09-17,37.0,female,midwest,bachelor,full_time,premium,branch,False,False,623,2322.91,28119.68,14543.81,0.5172,19162.37,0.091,24,876.28,21030.66,3,1.0,1453,3.0,"took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",2024-02-19,1,1,high,paid_ads,4246.57
ACCT-0006471,2022-11-04,28.0,female,pacific,graduate,full_time,basic,mobile,True,False,634,3907.61,46730.97,16395.75,0.3509,37690.31,0.0895,84,605.51,50863.03,1,1.0,451,4.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,1,high,referral,9447.97
ACCT-0005949,2022-07-30,53.0,female,pacific,bachelor,part_time,basic,mobile,False,False,698,3819.23,46000.27,9313.44,0.2025,50292.32,0.0978,48,1270.13,60966.42,0,0.0,807,8.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,0,medium,organic,8818.38
ACCT-0006875,2024-07-14,36.0,female,south,bachelor,full_time,standard,online,True,False,706,2838.98,34240.09,,0.1669,19007.09,0.0723,12,1646.62,19759.44,0,2.0,646,5.0,very smooth application process and the agent was helpful.,,0,1,medium,partner,11122.98
ACCT-0002405,2022-11-29,49.0,male,south,associate,part_time,standard,mobile,True,False,695,6131.37,73543.63,,0.2118,76279.61,0.0386,12,6490.42,77885.01,0,2.0,555,4.0,rates were competitive and the funds came through quickly.,,0,0,medium,organic,13157.82
ACCT-0008115,2022-02-20,23.0,male,northeast,bachelor,full_time,basic,online,True,False,834,3998.78,48104.28,18826.96,0.3914,31403.98,0.0535,48,728.27,34956.9,0,1.0,1421,7.0,"rates were competitive and the funds came through quickly. easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,1,low,partner,5920.94
ACCT-0006739,2022-01-16,61.0,female,south,high_school,full_time,basic,online,True,False,691,2403.67,28763.32,24475.37,0.8509,12121.08,0.058,24,536.11,12866.54,3,3.0,1182,4.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,1,medium,partner,11320.55
ACCT-0003940,2022-03-22,25.0,male,south,associate,full_time,premium,agent,True,False,801,3279.05,39366.97,10377.27,0.2636,42447.01,0.0462,36,1264.94,45537.97,0,0.0,141,,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,3,low,referral,16452.0
ACCT-0008774,2024-12-14,37.0,male,northeast,bachelor,full_time,standard,mobile,True,True,709,2388.1,29114.03,20978.76,0.7206,22722.39,0.1025,84,380.15,31932.59,0,,780,8.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,0,medium,paid_ads,21551.11
ACCT-0005216,2022-09-01,20.0,male,south,high_school,self_employed,standard,mobile,False,False,674,3600.06,42825.14,23201.89,0.5418,55944.82,0.05,48,1288.32,61839.31,3,2.0,107,6.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan.",,0,0,medium,partner,17872.9
ACCT-0004424,2022-05-10,32.0,female,northeast,bachelor,full_time,basic,online,False,False,713,12522.77,150416.93,35962.58,0.2391,117422.64,0.0523,84,1672.31,140474.09,0,4.0,1286,6.0,easy to track payments through the mobile app.,,0,2,medium,organic,2815.82
ACCT-0009867,2022-01-18,42.0,female,pacific,associate,part_time,standard,online,False,True,638,5956.91,71392.48,15467.85,0.2167,78334.4,0.1037,12,6900.4,82804.81,1,2.0,1302,3.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,0,high,partner,3906.04
ACCT-0000362,2023-07-12,32.0,male,south,associate,part_time,standard,online,False,False,735,1892.44,22984.15,16807.09,0.7312,27632.68,0.0301,84,365.22,30678.6,3,0.0,961,,"transparent fees, no hidden charges that I noticed.",,0,1,medium,partner,10346.2
ACCT-0009349,2024-03-07,21.0,male,south,bachelor,full_time,standard,mobile,True,False,691,2339.22,28337.12,12033.0,0.4246,21478.27,0.0976,24,988.75,23730.06,1,1.0,535,6.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,2,medium,paid_ads,2108.92
ACCT-0001705,2022-05-10,19.0,female,south,bachelor,contract,standard,agent,False,True,575,2684.55,31785.42,13721.84,0.4317,25401.27,0.1286,72,507.99,36575.63,0,0.0,343,4.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,2,very_high,paid_ads,4759.61
ACCT-0002811,2024-09-26,63.0,male,midwest,bachelor,full_time,standard,mobile,False,False,562,4494.66,53810.35,13854.38,0.2575,67217.14,0.1351,36,2281.32,82127.46,0,1.0,1487,,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,2,very_high,email,905.56
ACCT-0003424,2022-08-26,23.0,female,northeast,high_school,full_time,basic,online,True,False,622,4718.69,57076.81,11947.75,0.2093,23541.1,0.025,60,417.79,25067.54,3,0.0,266,8.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,1,high,paid_ads,0.0
ACCT-0005739,2024-07-08,49.0,female,midwest,bachelor,full_time,standard,branch,True,False,750,4459.23,53206.41,20172.58,0.3791,38514.64,0.0949,24,1768.13,42435.13,1,1.0,783,5.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0,1,low,paid_ads,14009.85
ACCT-0006074,2023-10-02,26.0,male,south,bachelor,full_time,standard,online,False,True,532,7404.24,88882.77,20471.16,0.2303,95425.57,0.0929,72,1733.85,124837.09,3,2.0,1066,4.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,3,very_high,organic,11697.43
ACCT-0002614,2024-11-02,40.0,female,south,graduate,full_time,basic,online,True,True,701,5455.39,65545.32,36419.24,0.5556,31910.81,0.1018,60,680.77,40846.18,1,0.0,1436,4.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,0,medium,paid_ads,12030.32
ACCT-0004786,2024-07-05,32.0,male,south,bachelor,full_time,basic,online,False,False,688,4137.05,49415.99,20146.87,0.4077,13266.1,0.0936,84,215.88,18133.82,0,,1266,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,medium,organic,5011.43
ACCT-0002318,2024-04-29,52.0,male,northeast,graduate,contract,basic,online,True,False,543,3355.46,40148.21,31606.49,0.7872,28656.25,0.1209,48,755.96,36286.26,1,1.0,1240,8.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,4,very_high,organic,4967.86
ACCT-0006315,2023-08-05,48.0,male,south,bachelor,full_time,standard,branch,False,True,686,3572.68,43102.42,12020.55,0.2789,29964.4,0.1226,48,792.98,38062.85,0,5.0,415,8.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,medium,partner,5489.31
ACCT-0008538,2023-08-07,48.0,male,midwest,bachelor,full_time,basic,online,False,False,739,4459.39,53768.58,15296.53,0.2845,24358.11,0.1145,12,2157.91,25894.88,0,1.0,221,9.0,easy to track payments through the mobile app.,,0,0,medium,referral,0.0
ACCT-0004487,2024-01-09,63.0,male,northeast,graduate,full_time,standard,mobile,True,True,833,2603.59,31344.8,21900.73,0.6987,35586.95,0.0543,12,3053.6,36643.18,2,1.0,1113,3.0,"great customer service, will recommend to friends and family.",,0,0,low,paid_ads,6122.03
ACCT-0009952,2024-02-23,42.0,male,south,high_school,part_time,basic,mobile,False,True,850,5514.51,66111.4,14189.23,0.2146,38141.05,0.0729,24,1712.63,41103.15,0,1.0,613,6.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,2,low,partner,0.0
ACCT-0005168,2023-02-23,33.0,male,south,graduate,contract,premium,online,True,False,689,4970.2,59557.41,13844.44,0.2325,259659.82,0.1284,12,23172.52,278069.54000000004,0,1.0,1023,8.0,"ok experience overall, no strong feelings to share.",,0,0,medium,referral,10343.9
ACCT-0003963,2024-12-11,18.0,male,northeast,bachelor,self_employed,premium,branch,False,True,750,5637.9,67372.75,19090.5,0.2834,35021.63,0.0823,48,858.81,41223.08,0,1.0,538,5.0,"the autopay system charged me twice in the same month. fees were not explained clearly upfront, very disappointing.",2025-04-28,1,1,low,paid_ads,8251.49
ACCT-0003762,2024-01-20,37.0,male,south,graduate,full_time,standard,mobile,True,False,816,5710.52,68555.77,20946.43,0.3055,47734.74,0.0639,60,931.6,55895.76,0,1.0,476,7.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",2024-09-04,1,1,low,partner,7443.14
ACCT-0002643,2023-03-18,54.0,female,west,bachelor,part_time,basic,online,False,False,649,8547.84,102637.01,25970.07,0.253,119866.44,0.1107,36,3928.03,141409.24,0,1.0,519,5.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,0,high,referral,8788.1
ACCT-0007715,2024-05-29,63.0,female,west,graduate,self_employed,basic,mobile,False,False,649,4750.14,57172.81,11094.23,0.194,70018.91,0.1018,84,1169.08,98202.74,0,1.0,627,5.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,0,high,paid_ads,5434.73
ACCT-0008769,2022-06-19,55.0,female,northeast,graduate,full_time,premium,online,False,True,696,2399.24,28981.99,16015.19,0.5526,7392.1,0.1129,60,161.8,9707.94,0,0.0,495,5.0,interest rate jumped after the first quarter without warning. the autopay system charged me twice in the same month.,2023-03-19,1,0,medium,partner,9020.66
ACCT-0004952,2024-01-14,30.0,female,northeast,bachelor,full_time,standard,branch,True,False,615,3950.2,47324.21,8120.87,0.1716,20053.94,0.0804,24,907.37,21776.78,1,1.0,763,7.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. rates were competitive and the funds came through quickly.",,0,2,high,organic,11848.26
ACCT-0005432,2024-01-18,54.0,male,west,bachelor,full_time,basic,mobile,False,True,760,6734.91,81185.97,14003.59,0.1725,87922.69,0.0596,48,2063.28,99037.45,0,1.0,117,5.0,documentation requirements were typical for this kind of loan.,,0,1,low,partner,8865.0
ACCT-0006785,2024-10-12,28.0,male,pacific,bachelor,full_time,standard,mobile,False,False,608,4018.48,48179.53,14782.67,0.3068,33631.39,0.0956,72,615.56,44320.03,0,1.0,1173,8.0,"easy to track payments through the mobile app. rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,1,high,organic,5619.34
ACCT-0009439,2024-08-25,47.0,female,midwest,high_school,contract,basic,online,True,False,612,5524.39,66083.69,19615.18,0.2968,25263.7,0.0955,24,1160.52,27852.39,1,1.0,1210,7.0,"documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,2,high,email,15882.01
ACCT-0005716,2022-07-26,42.0,female,northeast,bachelor,part_time,standard,online,True,False,693,3984.5,47583.52,17816.48,0.3744,31770.19,0.121,12,2824.22,33890.6,0,0.0,175,7.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,1,medium,partner,18074.66
ACCT-0000842,2024-10-27,44.0,female,south,graduate,full_time,standard,online,True,False,659,3107.65,37248.21,17664.53,0.4742,29136.47,0.0754,12,2528.39,30340.69,1,3.0,774,10.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,0,high,paid_ads,3755.4
ACCT-0001423,2022-12-21,26.0,female,midwest,high_school,full_time,standard,online,True,True,623,4342.44,52355.93,12832.78,0.2451,31552.98,0.0875,24,1437.89,34509.31,0,0.0,1052,7.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,1,high,partner,10577.1
ACCT-0009379,2024-08-19,32.0,female,midwest,graduate,full_time,basic,mobile,True,True,702,6137.82,73857.83,22407.06,0.3034,46513.81,0.0635,84,687.32,57734.99,2,0.0,1477,3.0,"ok experience overall, no strong feelings to share.",,0,0,medium,organic,17075.08
